738,양귀비 ,3.4121244062,1
739,감자 ,2.8095597146,1
740,코스모 ,3.4121244062,1
741,콘퍼런스 ,3.1109262423,1
742,지우 ,3.4121244062,1
743,노태우 ,3.1109262423,1
744,사체 ,3.4121244062,1
745,정재윤 ,3.4121244062,1
746,참석 ,2.7126497016,1
747,플랜 ,2.2966651903,1
748,가전제품 ,2.9350031515,1
749,애슬레틱스 ,3.4121244062,1
750,처절 ,3.4121244062,1
751,밀도 ,3.4121244062,1
752,우편물 ,3.1109262423,1
753,신간선 ,3.4121244062,1
754,신호종 ,3.4121244062,1
755,칼로리 ,3.4121244062,1
756,쏘 ,2.7126497016,1
757,콤플렉스 ,3.4121244062,1
758,바이어스 ,3.4121244062,1
759,황제 ,2.5078558717,1
760,주점 ,3.4121244062,1
761,주제 ,1.414973348,1
762,이승준 ,3.4121244062,1
763,목화 ,3.1109262423,1
764,담배 ,2.8095597146,1
765,일종 ,3.1109262423,1
766,단테 ,3.4121244062,1
767,주적 ,3.4121244062,1
768,조반니 ,3.4121244062,1
769,람보르기니 ,3.4121244062,1
770,서재 ,2.6334684556,1
771,의문문 ,3.4121244062,1
772,타깃 ,2.3692158574,1
773,이상혁 ,3.4121244062,1
774,회사 ,0.4771212547,1
775,가치관 ,2.0492180227,1
776,신뢰 ,1.3802112417,1
777,콩고 ,3.4121244062,1
778,정철진 ,3.1109262423,1
779,영태 ,3.4121244062,1
780,감점 ,3.4121244062,1
781,자조론 ,3.4121244062,1
782,교육법 ,3.1109262423,1
783,여신 ,3.4121244062,1
784,감정 ,1.2041199827,1
785,임정선 ,3.4121244062,1
786,수입품 ,3.4121244062,1
787,메를리 ,3.4121244062,1
788,최병삼 ,3.4121244062,1
789,위원장 ,3.1109262423,1
790,중미 ,3.4121244062,1
791,사고 ,1.1139433523,1
792,판촉 ,3.1109262423,1
793,이승원 ,3.4121244062,1
794,플렛 ,3.4121244062,1
795,노화 ,2.7126497016,1
796,방갈로르 ,3.4121244062,1
797,직 ,2.7126497016,1
798,부탁 ,2.4578818967,1
799,경우 ,0.3010299957,1
800,서점 ,1.8195439355,1
801,플롯 ,3.4121244062,1
802,쌍용 ,3.4121244062,1
803,유가 ,2.2966651903,1
804,주장 ,0.9542425094,1
805,이국명 ,3.4121244062,1
806,서적 ,1.5682017241,1
807,판매업 ,3.1109262423,1
808,앞 ,0.6020599913,1
809,착륙 ,3.4121244062,1
810,질문 ,0.9542425094,1
811,고울스톤 ,3.4121244062,1
812,주자 ,2.6334684556,1
813,회상 ,3.1109262423,1
814,모양 ,2.9350031515,1
815,관광객 ,2.7126497016,1
816,신료 ,3.4121244062,1
817,회색 ,3.1109262423,1
818,경작지 ,3.4121244062,1
819,앨빈 ,2.5078558717,1
820,부탱 ,3.4121244062,1
821,박경배 ,3.4121244062,1
822,다지기 ,3.4121244062,1
823,시청자 ,2.8095597146,1
824,플로 ,2.6334684556,1
825,회생 ,2.5078558717,1
826,정부 ,0.84509804,1
827,캄 ,3.4121244062,1
828,처음 ,1.079181246,1
829,주일 ,3.4121244062,1
830,실수요 ,3.4121244062,1
831,남양주시 ,3.4121244062,1
832,주인 ,1.6232492904,1
833,프린트 ,2.9350031515,1
834,카리스마 ,2.3324384599,1
